name	kind	evidence	profiles	member	line	byte-offset	registered-in	display-name	display-source	fields	references	anchor
rein	spell	registered-by-operator	vanilla,patch302	gs\spells\reincar.gs	1	0	gs\spells.gs	Reincarnation	declared-name	18	8	spell-rein
reincarnation	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\reincarnation.gs	1	0	gs\spells.gs	Reincarnation	declared-name	21	35	spell-reincarnation
relocarm	spell	registered-by-operator	vanilla,patch302	gs\spells\relocarm.gs	1	0	gs\spells.gs	Relocate army	declared-name	14	6	spell-relocarm
relocate_army	spell	registered-by-operator	gs5r3	gs\spells\relocate_army.gs	1	0	gs\spells.gs	Relocate army	declared-name	16	10	spell-relocate-army
remove_impairments	spell	registered-by-operator	gs5r3	gs\spells\_custom\remove_impairments.gs	1	0	gs\spells.gs	Remove Impairments	declared-name	20	6	spell-remove-impairments
resist_magic_order	spell	registered-by-operator	gs5r3	gs\spells\ORDER\resist_magic_order.gs	1	0	gs\spells.gs	Resist Magic	declared-name	21	4	spell-resist-magic-order
resurrect	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\resrect.gs	1	0	gs\spells.gs	Resurrection	declared-name	16	10	spell-resurrect
ribolt	spell	registered-by-operator	vanilla,patch302	gs\spells\ribolt.gs	1	0	gs\spells.gs	Righteous Bolt	declared-name	24	28	spell-ribolt
ricause	spell	registered-by-operator	vanilla,patch302	gs\spells\ricause.gs	1	0	gs\spells.gs	Righteous Cause	declared-name	17	25	spell-ricause
righteous_cause	spell	registered-by-operator	gs5r3	gs\spells\ORDER\righteous_cause.gs	1	0	gs\spells.gs	Righteous Cause	declared-name	24	40	spell-righteous-cause
ring_of_anything	spell	registered-by-operator	vanilla,patch302	gs\spells\ringofany.gs	1	0	gs\spells.gs	Ring of Anything	declared-name	20	10	spell-ring-of-anything
riptide	spell	registered-by-operator	vanilla,patch302	gs\spells\riptide.gs	1	0	gs\spells.gs	Riptide	declared-name	16	7	spell-riptide
roccapotion	spell	registered-by-operator	vanilla,patch302	gs\spells\roccapotion.gs	1	0	gs\spells.gs	Rocca's Potion	declared-name	20	2	spell-roccapotion
rocksling	spell	registered-by-operator	vanilla,patch302	gs\spells\rocksling.gs	1	0	gs\spells.gs	Rocksling	declared-name	23	20	spell-rocksling
roulette	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\roulette.gs	1	0	gs\spells.gs	Roulette	declared-name	20	23	spell-roulette
rust	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\rust.gs	1	0	gs\spells.gs	Rust	declared-name	19	18	spell-rust
sanctuary	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\sanctu.gs	1	0	gs\spells.gs	Sanctuary	declared-name	19	7	spell-sanctuary
sands_of_sleep	spell	registered-by-operator	gs5r3	gs\spells\EARTH\sands_of_sleep.gs	1	0	gs\spells.gs	Sands of Sleep	declared-name	24	33	spell-sands-of-sleep
sandst	spell	registered-by-operator	vanilla,patch302	gs\spells\sandst.gs	1	0	gs\spells.gs	Sand Storm	declared-name	21	8	spell-sandst
scald	spell	registered-by-operator	vanilla,patch302	gs\spells\scald.gs	1	0	gs\spells.gs	Scald	declared-name	22	7	spell-scald
seer_air	spell	registered-by-operator	gs5r3	gs\spells\AIR\seer_air.gs	1	0	gs\spells.gs	Seer	declared-name	25	10	spell-seer-air
seer_chaos	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\seer_chaos.gs	1	0	gs\spells.gs	Seer	declared-name	22	9	spell-seer-chaos
seer_death	spell	registered-by-operator	gs5r3	gs\spells\DEATH\seer_death.gs	1	0	gs\spells.gs	Seer	declared-name	22	9	spell-seer-death
seer_earth	spell	registered-by-operator	gs5r3	gs\spells\EARTH\seer_earth.gs	1	0	gs\spells.gs	Seer	declared-name	22	9	spell-seer-earth
seer_fire	spell	registered-by-operator	gs5r3	gs\spells\FIRE\seer_fire.gs	1	0	gs\spells.gs	Seer	declared-name	22	9	spell-seer-fire
seer_life	spell	registered-by-operator	gs5r3	gs\spells\LIFE\seer_life.gs	1	0	gs\spells.gs	Seer	declared-name	22	8	spell-seer-life
seer_order	spell	registered-by-operator	gs5r3	gs\spells\ORDER\seer_order.gs	1	0	gs\spells.gs	Seer	declared-name	25	10	spell-seer-order
seer_water	spell	registered-by-operator	gs5r3	gs\spells\WATER\seer_water.gs	1	0	gs\spells.gs	Seer	declared-name	25	10	spell-seer-water
shade	spell	registered-by-operator	vanilla,patch302	gs\spells\raisshad.gs	1	0	gs\spells.gs	Raise Shade	declared-name	16	19	spell-shade
shaken	spell	registered-by-operator	gs5r3	gs\spells\_custom\shaken.gs	1	0	gs\spells.gs	Shaken	declared-name	21	8	spell-shaken
shands	spell	registered-by-operator	vanilla,patch302	gs\spells\shands.gs	1	0	gs\spells.gs	Stone Hands	declared-name	17	21	spell-shands
shim_veil	spell	registered-by-operator	vanilla,patch302	gs\spells\shimveil.gs	1	0	gs\spells.gs	Shimmering Veil	declared-name	17	10	spell-shim-veil
shimmering_veil	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\shimmering_veil.gs	1	0	gs\spells.gs	Shimmering Veil	declared-name	25	18	spell-shimmering-veil
skel	spell	registered-by-operator	vanilla,patch302	gs\spells\raisskel.gs	1	0	gs\spells.gs	Raise Skeleton	declared-name	16	21	spell-skel
sleep	spell	registered-by-operator	vanilla,patch302	gs\spells\sleep.gs	1	0	gs\spells.gs	Sands of Sleep	declared-name	21	17	spell-sleep
slow	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\slow.gs	1	0	gs\spells.gs	Slow	declared-name	17	23	spell-slow
spark	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\spark.gs	1	0	gs\spells.gs	Flame Dart	declared-name	21	1	spell-spark
sparrow	spell	registered-by-operator	vanilla,patch302	gs\spells\sparrow.gs	1	0	gs\spells.gs	Spirit Arrow	declared-name	24	31	spell-sparrow
spawn	spell	registered-by-operator	vanilla,patch302	gs\spells\spawn.gs	1	0	gs\spells.gs	Spawn Cave	declared-name	19	10	spell-spawn
spawn_mushroom	spell	registered-by-operator	gs5r3	gs\spells\EARTH\spawn_mushroom.gs	1	0	gs\spells.gs	Spawn Mushroom	declared-name	20	1	spell-spawn-mushroom
spider_web	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\spideweb.gs	1	0	gs\spells.gs	Spider Web	declared-name	28	2	spell-spider-web
spirit	spell	registered-by-operator	vanilla,patch302	gs\spells\spirt.gs	1	0	gs\spells.gs	Summon Spirit Warrior	declared-name	16	17	spell-spirit
stone_hands	spell	registered-by-operator	gs5r3	gs\spells\EARTH\stone_hands.gs	1	0	gs\spells.gs	Stone Hands	declared-name	22	24	spell-stone-hands
stone_skin	spell	registered-by-operator	gs5r3	gs\spells\EARTH\stone_skin.gs	1	0	gs\spells.gs	Stone Skin	declared-name	22	26	spell-stone-skin
stone_touch	spell	registered-by-operator	gs5r3	gs\spells\EARTH\stone_touch.gs	1	0	gs\spells.gs	Stone Touch	declared-name	21	8	spell-stone-touch
stoneskin	spell	registered-by-operator	vanilla,patch302	gs\spells\stoneskin.gs	1	0	gs\spells.gs	Stone Skin	declared-name	17	17	spell-stoneskin
strength_death	spell	registered-by-operator	gs5r3	gs\spells\DEATH\strength_death.gs	1	0	gs\spells.gs	Unholy Strength	declared-name	22	28	spell-strength-death
strength_fire	spell	registered-by-operator	gs5r3	gs\spells\FIRE\strength_fire.gs	1	0	gs\spells.gs	Fire Giant Strength	declared-name	24	20	spell-strength-fire
stun	spell	registered-by-operator	vanilla,patch302	gs\spells\stun.gs	1	0	gs\spells.gs	Stun	declared-name	19	14	spell-stun
stun_spell	spell	registered-by-operator	gs5r3	gs\spells\AIR\stun_spell.gs	1	0	gs\spells.gs	Stun	declared-name	22	29	spell-stun-spell
stunned	spell	registered-by-operator	gs5r3	gs\spells\_custom\stunned.gs	1	0	gs\spells.gs	Stunned	declared-name	22	14	spell-stunned
summon_creature_air	spell	registered-by-operator	gs5r3	gs\spells\AIR\summon_creature_air.gs	1	0	gs\spells.gs	Summon Air Element	declared-name	19	18	spell-summon-creature-air
summon_creature_chaos	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\summon_creature_chaos.gs	1	0	gs\spells.gs	Summon Chaos Spirit	declared-name	19	32	spell-summon-creature-chaos
summon_creature_earth	spell	registered-by-operator	gs5r3	gs\spells\EARTH\summon_creature_earth.gs	1	0	gs\spells.gs	Summon Earth Element	declared-name	19	25	spell-summon-creature-earth
summon_creature_fire	spell	registered-by-operator	gs5r3	gs\spells\FIRE\summon_creature_fire.gs	1	0	gs\spells.gs	Summon Fire Element	declared-name	19	16	spell-summon-creature-fire
summon_creature_life	spell	registered-by-operator	gs5r3	gs\spells\LIFE\summon_creature_life.gs	1	0	gs\spells.gs	Summon Life Spirit	declared-name	19	18	spell-summon-creature-life
summon_creature_order	spell	registered-by-operator	gs5r3	gs\spells\ORDER\summon_creature_order.gs	1	0	gs\spells.gs	Summon Order Spirit	declared-name	19	25	spell-summon-creature-order
summon_creature_water	spell	registered-by-operator	gs5r3	gs\spells\WATER\summon_creature_water.gs	1	0	gs\spells.gs	Call of the Water	declared-name	20	16	spell-summon-creature-water
survey	spell	registered-by-operator	vanilla,patch302	gs\spells\survey.gs	1	0	gs\spells.gs	Survey	declared-name	16	10	spell-survey
survey2	spell	registered-by-operator	vanilla,patch302	gs\spells\survey2.gs	1	0	gs\spells.gs	Restore Land	declared-name	16	2	spell-survey2
swiftness	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\swiftness.gs	1	0	gs\spells.gs	Swiftness	declared-name	17	16	spell-swiftness
teleport_artifact_air	spell	registered-by-operator	gs5r3	gs\spells\AIR\teleport_artifact_air.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	11	spell-teleport-artifact-air
teleport_artifact_chaos	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\teleport_artifact_chaos.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	11	spell-teleport-artifact-chaos
teleport_artifact_death	spell	registered-by-operator	gs5r3	gs\spells\DEATH\teleport_artifact_death.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	16	spell-teleport-artifact-death
teleport_artifact_earth	spell	registered-by-operator	gs5r3	gs\spells\EARTH\teleport_artifact_earth.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	10	spell-teleport-artifact-earth
teleport_artifact_fire	spell	registered-by-operator	gs5r3	gs\spells\FIRE\teleport_artifact_fire.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	10	spell-teleport-artifact-fire
teleport_artifact_life	spell	registered-by-operator	gs5r3	gs\spells\LIFE\teleport_artifact_life.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	11	spell-teleport-artifact-life
teleport_artifact_order	spell	registered-by-operator	gs5r3	gs\spells\ORDER\teleport_artifact_order.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	10	spell-teleport-artifact-order
teleport_artifact_water	spell	registered-by-operator	gs5r3	gs\spells\WATER\teleport_artifact_water.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	17	11	spell-teleport-artifact-water
terrain_air	spell	registered-by-operator	gs5r3	gs\spells\AIR\terrain_air.gs	1	0	gs\spells.gs	Snow	declared-name	25	10	spell-terrain-air
terrain_chaos	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\terrain_chaos.gs	1	0	gs\spells.gs	Winds of Change	declared-name	25	10	spell-terrain-chaos
terrain_death	spell	registered-by-operator	gs5r3	gs\spells\DEATH\terrain_death.gs	1	0	gs\spells.gs	Pestilence	declared-name	24	14	spell-terrain-death
terrain_earth	spell	registered-by-operator	gs5r3	gs\spells\EARTH\terrain_earth.gs	1	0	gs\spells.gs	Clay Earth	declared-name	24	10	spell-terrain-earth
terrain_fire	spell	registered-by-operator	gs5r3	gs\spells\FIRE\terrain_fire.gs	1	0	gs\spells.gs	Lava Flow	declared-name	26	10	spell-terrain-fire
terrain_life	spell	registered-by-operator	gs5r3	gs\spells\LIFE\terrain_life.gs	1	0	gs\spells.gs	Create Plain	declared-name	24	10	spell-terrain-life
terrain_order	spell	registered-by-operator	gs5r3	gs\spells\ORDER\terrain_order.gs	1	0	gs\spells.gs	Create Plain	declared-name	25	13	spell-terrain-order
terrain_special	spell	registered-by-operator	gs5r3	gs\spells\ORDER\terrain_special.gs	1	0	gs\spells.gs	Restore Land	declared-name	23	3	spell-terrain-special
terrain_water	spell	registered-by-operator	gs5r3	gs\spells\WATER\terrain_water.gs	1	0	gs\spells.gs	Make Land	declared-name	24	9	spell-terrain-water
tin_armor	spell	registered-by-operator	gs5r3	gs\spells\CHAOS\tin_armor.gs	1	0	gs\spells.gs	Tin Armor	declared-name	23	6	spell-tin-armor
trailblaze	spell	registered-by-operator	vanilla,patch302	gs\spells\trailblaze.gs	1	0	gs\spells.gs	Trailblaze	declared-name	16	7	spell-trailblaze
transform_air	spell	registered-by-operator	gs5r3	gs\spells\AIR\transform_air.gs	1	0	gs\spells.gs	Draconic Transformation	declared-name	25	17	spell-transform-air
transform_death	spell	registered-by-operator	gs5r3	gs\spells\DEATH\transform_death.gs	1	0	gs\spells.gs	Vampyric Transformation	declared-name	25	19	spell-transform-death
transform_earth	spell	registered-by-operator	gs5r3	gs\spells\EARTH\transform_earth.gs	1	0	gs\spells.gs	Stoney Transformation	declared-name	25	16	spell-transform-earth
transform_fire	spell	registered-by-operator	gs5r3	gs\spells\FIRE\transform_fire.gs	1	0	gs\spells.gs	Demonic Transformation	declared-name	25	17	spell-transform-fire
tremor	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\tremor.gs	1	0	gs\spells.gs	Tremor	declared-name	18	4	spell-tremor
trick	spell	registered-by-operator	gs5r3	gs\spells\EARTH\trick.gs	1	0	gs\spells.gs	Trick	declared-name	20	9	spell-trick
tunnel	spell	registered-by-operator	gs5r3	gs\spells\tunnel.gs	1	0	gs\spells.gs	Tunnel	declared-name	19	10	spell-tunnel
turn_to_stone	spell	registered-by-operator	gs5r3	gs\spells\EARTH\turn_to_stone.gs	1	0	gs\spells.gs	Turn to Stone	declared-name	29	41	spell-turn-to-stone
turn_undead	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\turnundea.gs	1	0	gs\spells.gs	Turn Undead	declared-name	18	15	spell-turn-undead
turnicate	spell	registered-by-operator	vanilla,patch302	gs\spells\turnicate.gs	1	0	gs\spells.gs	Tourniquet	declared-name	17	7	spell-turnicate
turnstone	spell	registered-by-operator	vanilla,patch302	gs\spells\turn2ston.gs	1	0	gs\spells.gs	Turn to stone	declared-name	20	16	spell-turnstone
unturn_undead	spell	registered-by-operator	gs5r3	gs\spells\DEATH\unturn_undead.gs	1	0	gs\spells.gs	Unturn Undead	declared-name	23	11	spell-unturn-undead
unword	spell	registered-by-operator	vanilla,patch302	gs\spells\unword.gs	1	0	gs\spells.gs	Unholy Word	declared-name	17	23	spell-unword
visage	spell	registered-by-operator	vanilla,patch302	gs\spells\visage.gs	1	0	gs\spells.gs	Visage of Horror	declared-name	18	24	spell-visage
visage_of_horror	spell	registered-by-operator	gs5r3	gs\spells\DEATH\visage_of_horror.gs	1	0	gs\spells.gs	Visage of Horror	declared-name	28	36	spell-visage-of-horror
vortex	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\vortex.gs	1	0	gs\spells.gs	Vortex	declared-name	27	13	spell-vortex
walk	spell	registered-by-operator	vanilla,patch302	gs\spells\walkus.gs	1	0	gs\spells.gs	Walk Among Us	declared-name	17	18	spell-walk
wanderlust	spell	registered-by-operator	vanilla,patch302	gs\spells\Wanderlust.gs	1	0	gs\spells.gs	Wanderlust	declared-name	16	7	spell-wanderlust
watch_tower	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\watchtwr.gs	1	0	gs\spells.gs	Watch Tower	declared-name	19	7	spell-watch-tower
water_detect	spell	registered-by-operator	vanilla,patch302	gs\spells\wdetect.gs	1	0	gs\spells.gs	Detect Fire	declared-name	18	5	spell-water-detect
water_dispell	spell	registered-by-operator	vanilla,patch302	gs\spells\wdispell.gs	1	0	gs\spells.gs	Dispel Magic	declared-name	16	5	spell-water-dispell
water_seer	spell	registered-by-operator	vanilla,patch302	gs\spells\water_seer.gs	1	0	gs\spells.gs	Seer	declared-name	18	6	spell-water-seer
water_telart	spell	registered-by-operator	vanilla,patch302	gs\spells\wtelart.gs	1	0	gs\spells.gs	Teleport Artifact	declared-name	16	10	spell-water-telart
weaken	spell	registered-by-operator	gs5r3	gs\spells\_custom\weaken.gs	1	0	gs\spells.gs	Weaken	declared-name	21	12	spell-weaken
wheel	spell	registered-by-operator	vanilla,patch302	gs\spells\wheel.gs	1	0	gs\spells.gs	Wheel of Fortune	declared-name	17	12	spell-wheel
whisper_of_the_waves	spell	registered-by-operator	gs5r3	gs\spells\WATER\whisper_of_the_waves.gs	1	0	gs\spells.gs	Whisper of the Waves	declared-name	22	12	spell-whisper-of-the-waves
whiswave	spell	registered-by-operator	vanilla,patch302	gs\spells\fishes.gs	1	0	gs\spells.gs	Whisper of the Waves	declared-name	18	8	spell-whiswave
wildfire	spell	registered-by-operator	vanilla,patch302	gs\spells\wildfire.gs	1	0	gs\spells.gs	Wildfire	declared-name	16	6	spell-wildfire
wind_mills	spell	registered-by-operator	vanilla,patch302,gs5r3	gs\spells\windmill.gs	1	0	gs\spells.gs	Wind Mills	declared-name	18	8	spell-wind-mills
windsoch	spell	registered-by-operator	vanilla,patch302	gs\spells\windsoch.gs	1	0	gs\spells.gs	Winds of Change	declared-name	16	7	spell-windsoch
windwalk	spell	registered-by-operator	vanilla,patch302	gs\spells\windwalk.gs	1	0	gs\spells.gs	Windwalk	declared-name	17	19	spell-windwalk
zaprad	spell	registered-by-operator	vanilla,patch302	gs\spells\zap_rad.gs	1	0	gs\spells.gs	Chain Lightning	declared-name	20	14	spell-zaprad
aicav	unit	delimited-block	vanilla,patch302,gs5r3	units\aicav.gs	1	55	-	Windriders	declared-name	40	27	unit-aicav
aicr1	unit	delimited-block	vanilla,patch302,gs5r3	units\aicr1.gs	1	0	-	Will o' wisp	declared-name	45	38	unit-aicr1
aicr2	unit	delimited-block	vanilla,patch302,gs5r3	units\aicr2.gs	1	0	-	Air Elemental	declared-name	45	26	unit-aicr2
aicr3	unit	delimited-block	vanilla,patch302,gs5r3	units\aicr3.gs	1	0	-	Thunder Drake	declared-name	48	28	unit-aicr3
aicr4	unit	delimited-block	vanilla,patch302,gs5r3	units\aicr4.gs	1	0	-	Dragonfly	declared-name	31	32	unit-aicr4
aicr5	unit	delimited-block	vanilla,patch302,gs5r3	units\aicr5.gs	1	0	-	Legendary Creature	text-table	48	25	unit-aicr5
aifit	unit	delimited-block	vanilla,patch302,gs5r3	units\aifit.gs	1	0	-	Storm Warrior	declared-name	33	58	unit-aifit
aiinf	unit	delimited-block	vanilla,patch302,gs5r3	units\aiinf.gs	1	0	-	Eagles	declared-name	36	14	unit-aiinf
aildf	unit	delimited-block	vanilla,patch302,gs5r3	units\aildf.gs	1	0	-	Storm Warlord	declared-name	28	20	unit-aildf
aildt	unit	delimited-block	vanilla,patch302,gs5r3	units\aildt.gs	1	0	-	Faerie Lord	declared-name	33	22	unit-aildt
aildw	unit	delimited-block	vanilla,patch302,gs5r3	units\aildw.gs	1	0	-	Storm Lord	declared-name	31	28	unit-aildw
aimis	unit	delimited-block	vanilla,patch302,gs5r3	units\aimis.gs	1	0	-	Fae Slingers	declared-name	41	34	unit-aimis
aishp	unit	delimited-block	vanilla,patch302,gs5r3	units\aishp.gs	1	0	-	Windjammer	declared-name	37	8	unit-aishp
aithf	unit	delimited-block	vanilla,patch302,gs5r3	units\aithf.gs	1	0	-	Faerie Thief	declared-name	40	42	unit-aithf
aiwiz	unit	delimited-block	vanilla,patch302,gs5r3	units\aiwiz.gs	1	0	-	Storm Sorcerer	declared-name	38	66	unit-aiwiz
aiwm1	unit	delimited-block	vanilla,patch302,gs5r3	units\aiwm1.gs	1	0	-	Sprites	declared-name	33	65	unit-aiwm1
aiwm2	unit	delimited-block	vanilla,patch302,gs5r3	units\aiwm2.gs	1	0	-	Tiger	declared-name	29	64	unit-aiwm2
aiwm3	unit	delimited-block	vanilla,patch302,gs5r3	units\aiwm3.gs	1	0	-	Spear	declared-name	26	8	unit-aiwm3
boat	unit	delimited-block	vanilla,patch302	File00001559.xxx	1	0	-	Boat	declared-name	20	4	unit-boat
chcav	unit	delimited-block	vanilla,patch302,gs5r3	units\chcav.gs	1	55	-	Raiders	declared-name	36	59	unit-chcav
chcr1	unit	delimited-block	vanilla,patch302,gs5r3	units\chcr1.gs	1	0	-	Goblins	declared-name	43	46	unit-chcr1
chcr2	unit	delimited-block	vanilla,patch302,gs5r3	units\chcr2.gs	1	0	-	Ogre	declared-name	44	61	unit-chcr2
chcr3	unit	delimited-block	vanilla,patch302,gs5r3	units\chcr3.gs	1	0	-	Cyclops	declared-name	48	63	unit-chcr3
chcr4	unit	delimited-block	vanilla,patch302,gs5r3	units\chcr4.gs	1	0	-	Wild Cat	declared-name	31	20	unit-chcr4
